1	1	1	1	1	9.205	-6.8468	17.743	14.504	-10.221	38.796	1.43
1	1	1	1	1	9.35	-6.9485	17.831	14.524	-10.343	33.562	1.44
1	1	1	1	1	9.4951	-7.0513	17.941	14.554	-10.491	29.255	1.45
1	1	1	1	1	9.6405	-7.1554	18.077	14.595	-10.666	26.187	1.46
1	1	1	1	1	9.7862	-7.2611	18.239	14.648	-10.867	24.341	1.47
1	1	1	1	1	9.9324	-7.3687	18.428	14.715	-11.093	23.579	1.48
1	1	1	1	1	10.079	-7.4784	18.641	14.797	-11.337	23.724	1.49
1	1	1	1	1	10.227	-7.5905	18.874	14.892	-11.595	24.572	1.5
1	1	1	1	1	10.375	-7.7052	19.124	15.001	-11.862	25.908	1.51
1	1	1	1	1	10.525	-7.8224	19.387	15.12	-12.134	27.582	1.52
1	1	1	1	1	10.675	-7.9424	19.657	15.246	-12.408	29.576	1.53
1	1	1	1	1	10.827	-8.0651	19.93	15.377	-12.679	31.983	1.54
1	1	1	1	1	10.98	-8.1906	20.2	15.508	-12.945	34.836	1.55
1	1	1	1	1	11.134	-8.3187	20.464	15.637	-13.202	37.896	1.56
1	1	1	1	1	11.29	-8.4495	20.719	15.761	-13.449	40.558	1.57
1	1	1	1	1	11.447	-8.5827	20.965	15.879	-13.689	42.138	1.58
1	1	1	1	1	11.605	-8.7184	21.203	15.99	-13.924	42.4	1.59
1	1	1	1	1	11.765	-8.8565	21.436	16.094	-14.159	41.728	1.6
1	1	1	1	1	11.925	-8.9969	21.666	16.192	-14.396	40.734	1.61
1	1	1	1	1	12.087	-9.1397	21.892	16.282	-14.634	39.862	1.62
1	1	1	1	1	12.249	-9.2848	22.112	16.363	-14.872	39.318	1.63
1	1	1	1	1	12.412	-9.4324	22.32	16.431	-15.105	39.177	1.64
1	1	1	1	1	12.576	-9.5823	22.508	16.483	-15.327	39.474	1.65
1	1	1	1	1	12.741	-9.7345	22.671	16.515	-15.532	40.233	1.66
1	1	1	1	1	12.906	-9.8888	22.8	16.521	-15.712	41.439	1.67
1	1	1	1	1	13.071	-10.045	22.888	16.5	-15.863	42.958	1.68
1	1	1	1	1	13.236	-10.203	22.929	16.446	-15.977	44.455	1.69
1	1	1	1	1	13.401	-10.362	22.918	16.356	-16.053	45.367	1.7
1	1	1	1	1	13.565	-10.523	22.851	16.227	-16.089	45.028	1.71
1	1	1	1	1	13.728	-10.683	22.729	16.057	-16.086	42.995	1.72
1	1	1	1	1	13.89	-10.844	22.55	15.843	-16.047	39.381	1.73
1	1	1	1	1	14.049	-11.005	22.315	15.581	-15.974	34.821	1.74
1	1	1	1	1	14.207	-11.165	22.024	15.27	-15.871	30.067	1.75
1	1	1	1	1	14.361	-11.325	21.681	14.908	-15.742	25.643	1.76
1	1	1	1	1	14.512	-11.483	21.289	14.497	-15.59	21.78	1.77
1	1	1	1	1	14.659	-11.639	20.855	14.04	-15.42	18.512	1.78
1	1	1	1	1	14.802	-11.795	20.386	13.542	-15.238	15.791	1.79
1	1	1	1	1	14.94	-11.948	19.89	13.006	-15.048	13.556	1.8
1	1	1	1	1	15.073	-12.099	19.373	12.438	-14.852	11.748	1.81
1	1	1	1	1	15.2	-12.249	18.844	11.846	-14.654	10.306	1.82
1	1	1	1	1	15.322	-12.396	18.307	11.234	-14.454	9.1624	1.83
1	1	1	1	1	15.437	-12.542	17.766	10.609	-14.25	8.2489	1.84
1	1	1	1	1	15.546	-12.685	17.224	9.9749	-14.04	7.5031	1.85
1	1	1	1	1	15.649	-12.827	16.68	9.3363	-13.82	6.8735	1.86
1	1	1	1	1	15.746	-12.966	16.134	8.6956	-13.589	6.3242	1.87
1	1	1	1	1	15.836	-13.103	15.586	8.055	-13.342	5.8329	1.88
1	1	1	1	1	15.92	-13.238	15.036	7.4164	-13.078	5.3851	1.89
1	1	1	1	1	15.997	-13.37	14.482	6.7811	-12.795	4.9691	1.9
1	1	1	1	1	16.068	-13.5	13.923	6.1501	-12.489	4.574	1.91
1	1	1	1	1	16.133	-13.626	13.357	5.5243	-12.159	4.1916	1.92
1	1	1	1	1	16.191	-13.749	12.783	4.9044	-11.803	3.8177	1.93
1	1	1	1	1	16.243	-13.869	12.202	4.2916	-11.421	3.4519	1.94
1	1	1	1	1	16.289	-13.985	11.618	3.6878	-11.015	3.0965	1.95
1	1	1	1	1	16.329	-14.098	11.035	3.0949	-10.59	2.756	1.96
1	1	1	1	1	16.363	-14.206	10.459	2.515	-10.15	2.436	1.97
1	1	1	1	1	16.391	-14.309	9.8968	1.9499	-9.7001	2.1415	1.98
1	1	1	1	1	16.413	-14.409	9.355	1.4012	-9.2465	1.8761	1.99
1	1	1	1	1	16.43	-14.503	8.8398	0.86968	-8.7937	1.6409	2
1	1	1	1	1	16.441	-14.594	8.3564	0.35554	-8.3453	1.4355	2.01
1	1	1	1	1	16.447	-14.679	7.9087	-0.14166	-7.9035	1.2583	2.02
1	1	1	1	1	16.448	-14.761	7.4997	-0.6229	-7.4695	1.1072	2.03
1	1	1	1	1	16.444	-14.837	7.1319	-1.0895	-7.0434	0.98009	2.04
1	1	1	1	1	16.436	-14.91	6.8078	-1.5427	-6.6254	0.87539	2.05
1	1	1	1	1	16.423	-14.978	6.5294	-1.9838	-6.2149	0.79144	2.06
1	1	1	1	1	16.405	-15.042	6.2984	-2.4139	-5.811	0.72618	2.07
1	1	1	1	1	16.383	-15.103	6.115	-2.8338	-5.4117	0.67722	2.08
1	1	1	1	1	16.357	-15.159	5.979	-3.2443	-5.0145	0.64235	2.09
1	1	1	1	1	16.326	-15.211	5.8896	-3.6463	-4.6167	0.62	2.1
1	1	1	1	1	16.292	-15.259	5.8465	-4.0408	-4.216	0.60938	2.11
1	1	1	1	1	16.253	-15.303	5.8495	-4.429	-3.8108	0.61049	2.12
1	1	1	1	2	16.253	-15.303	5.8495	-4.429	-3.8108	0.61049	0
1	1	1	1	2	16.211	-15.343	5.899	-4.8124	-3.4002	0.62402	0.01
1	1	1	1	2	16.165	-15.379	5.995	-5.1922	-2.9841	0.65134	0.02
1	1	1	1	2	16.115	-15.411	6.1367	-5.5694	-2.5626	0.69423	0.03
1	1	1	1	2	16.061	-15.439	6.3227	-5.9449	-2.1366	0.75469	0.04
1	1	1	1	2	16.003	-15.463	6.5505	-6.319	-1.7069	0.83461	0.05
1	1	1	1	2	15.942	-15.482	6.8167	-6.692	-1.2739	0.93562	0.06
1	1	1	1	2	15.877	-15.497	7.1181	-7.0645	-0.838	1.0589	0.07
1	1	1	1	2	15.808	-15.507	7.4514	-7.4372	-0.39865	1.2048	0.08
1	1	1	1	2	15.736	-15.513	7.8141	-7.8108	0.045234	1.3734	0.09
1	1	1	1	2	15.66	-15.515	8.2043	-8.1866	0.49523	1.5648	0.1
1	1	1	1	2	15.58	-15.513	8.6208	-8.5655	0.95292	1.7813	0.11
1	1	1	1	2	15.496	-15.505	9.0624	-8.9483	1.4193	2.028	0.12
1	1	1	1	2	15.408	-15.493	9.5274	-9.3352	1.8941	2.314	0.13
1	1	1	1	2	15.317	-15.477	10.013	-9.725	2.3758	2.6518	0.14
1	1	1	1	2	15.222	-15.456	10.514	-10.116	2.8611	3.0567	0.15
1	1	1	1	2	15.122	-15.429	11.025	-10.504	3.3454	3.5457	0.16
1	1	1	1	2	15.019	-15.398	11.54	-10.887	3.8238	4.1361	0.17
1	1	1	1	2	14.912	-15.363	12.05	-11.259	4.2911	4.8443	0.18
1	1	1	1	2	14.801	-15.322	12.55	-11.619	4.7428	5.6837	0.19
1	1	1	1	2	14.687	-15.277	13.035	-11.963	5.1758	6.6595	0.2
1	1	1	1	2	14.569	-15.227	13.502	-12.29	5.5888	7.7589	0.21
1	1	1	1	2	14.448	-15.173	13.948	-12.6	5.9822	8.9418	0.22
1	1	1	1	2	14.323	-15.115	14.376	-12.893	6.358	10.146	0.23
1	1	1	1	2	14.196	-15.054	14.786	-13.171	6.7191	11.317	0.24
1	1	1	1	2	14.065	-14.988	15.181	-13.434	7.0688	12.427	0.25
1	1	1	1	2	13.932	-14.919	15.564	-13.687	7.4103	13.486	0.26
1	1	1	1	2	13.797	-14.847	15.941	-13.931	7.747	14.503	0.27
1	1	1	1	2	13.659	-14.771	16.315	-14.172	8.082	15.466	0.28
1	1	1	1	2	13.518	-14.692	16.69	-14.412	8.4179	16.348	0.29
1	1	1	1	2	13.375	-14.609	17.068	-14.651	8.7566	17.143	0.3
1	1	1	1	2	13.23	-14.523	17.448	-14.888	9.0985	17.899	0.31
1	1	1	1	2	13.082	-14.434	17.827	-15.121	9.4422	18.712	0.32
1	1	1	1	2	12.932	-14.341	18.2	-15.346	9.7843	19.701	0.33
1	1	1	1	2	12.78	-14.245	18.562	-15.561	10.12	20.966	0.34
1	1	1	1	2	12.625	-14.146	18.906	-15.76	10.444	22.577	0.35
1	1	1	1	2	12.469	-14.043	19.224	-15.938	10.749	24.56	0.36
1	1	1	1	2	12.31	-13.937	19.51	-16.093	11.03	26.901	0.37
1	1	1	1	2	12.15	-13.828	19.759	-16.22	11.284	29.537	0.38
1	1	1	1	2	11.988	-13.716	19.967	-16.317	11.508	32.348	0.39
1	1	1	1	2	11.825	-13.602	20.134	-16.384	11.702	35.207	0.4
1	1	1	1	2	11.662	-13.486	20.265	-16.426	11.869	38.101	0.41
1	1	1	1	2	11.498	-13.368	20.366	-16.446	12.012	41.255	0.42
1	1	1	1	2	11.333	-13.249	20.446	-16.453	12.137	45.102	0.43
1	1	1	1	2	11.169	-13.128	20.515	-16.457	12.25	50.044	0.44
1	1	1	1	2	11.004	-13.006	20.584	-16.464	12.355	56.023	0.45
1	1	1	1	2	10.84	-12.883	20.66	-16.481	12.458	62.099	0.46
1	1	1	1	2	10.675	-12.759	20.75	-16.512	12.566	66.579	0.47
1	1	1	1	2	10.51	-12.634	20.855	-16.557	12.681	68.182	0.48
1	1	1	1	2	10.345	-12.508	20.978	-16.615	12.807	67.047	0.49
1	1	1	1	2	10.179	-12.38	21.116	-16.683	12.945	64.127	0.5
1	1	1	1	2	10.012	-12.251	21.263	-16.754	13.092	60.018	0.51
1	1	1	1	2	9.8452	-12.121	21.411	-16.821	13.246	54.789	0.52
1	1	1	1	2	9.6773	-11.99	21.547	-16.872	13.4	48.578	0.53
1	1	1	1	2	9.5088	-11.856	21.657	-16.894	13.551	41.992	0.54
1	1	1	1	2	9.3399	-11.722	21.73	-16.875	13.691	35.848	0.55
1	1	1	1	2	9.1709	-11.585	21.755	-16.803	13.817	30.686	0.56
1	1	1	1	2	9.0024	-11.448	21.725	-16.674	13.925	26.621	0.57
1	1	1	1	2	8.8349	-11.309	21.639	-16.487	14.014	23.504	0.58
1	1	1	1	2	8.6689	-11.169	21.499	-16.245	14.082	21.094	0.59
1	1	1	1	2	8.5051	-11.029	21.313	-15.955	14.13	19.171	0.6
1	1	1	1	2	8.344	-10.888	21.086	-15.623	14.161	17.586	0.61
1	1	1	1	2	8.186	-10.746	20.829	-15.258	14.178	16.277	0.62
1	1	1	1	2	8.0315	-10.604	20.549	-14.868	14.184	15.234	0.63
1	1	1	1	2	7.8809	-10.463	20.256	-14.462	14.182	14.47	0.64
1	1	1	1	2	7.7342	-10.321	19.956	-14.049	14.172	13.983	0.65
1	1	1	1	2	7.5916	-10.179	19.659	-13.639	14.157	13.758	0.66
1	1	1	1	2	7.4532	-10.037	19.369	-13.238	14.137	13.766	0.67
1	1	1	1	2	7.3188	-9.8958	19.09	-12.853	14.114	13.962	0.68
1	1	1	1	2	7.1884	-9.7546	18.822	-12.485	14.084	14.279	0.69
1	1	1	1	2	7.0618	-9.6136	18.561	-12.131	14.047	14.604	0.7
1	1	1	1	2	6.9387	-9.4729	18.299	-11.785	13.998	14.78	0.71
1	1	1	1	2	6.8192	-9.3326	18.027	-11.439	13.932	14.639	0.72
1	1	1	1	2	6.703	-9.1929	17.737	-11.083	13.847	14.086	0.73
1	1	1	1	2	6.5904	-9.054	17.421	-10.71	13.74	13.159	0.74
1	1	1	1	2	6.4814	-8.916	17.077	-10.312	13.611	12.002	0.75
1	1	1	1	2	6.3762	-8.7792	16.705	-9.8885	13.463	10.79	0.76
1	1	1	1	2	6.2751	-8.6437	16.307	-9.4393	13.296	9.6587	0.77
1	1	1	1	2	6.1784	-8.5099	15.891	-8.9693	13.117	8.6864	0.78
1	1	1	1	2	6.0863	-8.3778	15.466	-8.4866	12.929	7.9105	0.79
1	1	1	1	2	5.999	-8.2476	15.044	-8.002	12.739	7.3489	0.8
1	1	1	1	2	5.9166	-8.1192	14.637	-7.5275	12.552	7.0118	0.81
1	1	1	1	2	5.839	-7.9928	14.254	-7.075	12.373	6.9054	0.82
1	1	1	1	2	5.7661	-7.8682	13.901	-6.6542	12.204	7.0281	0.83
1	1	1	1	2	5.6975	-7.7453	13.578	-6.2707	12.043	7.3588	0.84
1	1	1	1	2	5.633	-7.6241	13.284	-5.9251	11.889	7.8362	0.85
1	1	1	1	2	5.5721	-7.5045	13.013	-5.6136	11.739	8.3394	0.86
1	1	1	1	2	5.5145	-7.3863	12.758	-5.3288	11.591	8.6994	0.87
1	1	1	1	2	5.4598	-7.2697	12.512	-5.0612	11.442	8.7651	0.88
1	1	1	1	2	5.4079	-7.1545	12.268	-4.8008	11.29	8.4775	0.89
1	1	1	1	2	5.3586	-7.0408	12.018	-4.5382	11.128	7.8795	0.9
1	1	1	1	2	5.3119	-6.9287	11.753	-4.2641	10.952	7.0643	0.91
1	1	1	1	2	5.2678	-6.8183	11.465	-3.9703	10.755	6.1333	0.92
1	1	1	1	2	5.2266	-6.7097	11.146	-3.6495	10.531	5.1821	0.93
1	1	1	1	2	5.1884	-6.6032	10.795	-3.296	10.278	4.2908	0.94
1	1	1	1	2	5.1536	-6.4991	10.41	-2.9064	9.995	3.5117	0.95
1	1	1	1	2	5.1225	-6.3976	9.9963	-2.4805	9.6821	2.8644	0.96
1	1	1	1	2	5.0955	-6.2992	9.5593	-2.0207	9.3412	2.3418	0.97
1	1	1	1	2	5.0729	-6.204	9.1058	-1.5317	8.9735	1.9226	0.98
1	1	1	1	2	5.0551	-6.1123	8.6427	-1.0189	8.5791	1.5827	0.99
1	1	1	1	2	5.0423	-6.0245	8.1765	-0.48723	8.158	1.3017	1
1	1	1	1	2	5.0347	-5.9408	7.7151	0.059966	7.7099	1.066	1.01
1	1	1	1	2	5.0325	-5.8613	7.2685	0.62122	7.2355	0.8685	1.02
1	1	1	1	2	5.0359	-5.7866	6.8504	1.1969	6.7369	0.70671	1.03
1	1	1	1	2	5.0449	-5.7166	6.4789	1.7887	6.2166	0.57977	1.04
1	1	1	1	2	5.0598	-5.6518	6.1764	2.3985	5.6782	0.48685	1.05
1	1	1	1	2	5.0807	-5.5923	5.9675	3.0277	5.1253	0.42657	1.06
1	1	1	1	2	5.1078	-5.5383	5.8753	3.6764	4.5623	0.39753	1.07
1	1	1	1	2	5.1413	-5.4898	5.916	4.3427	3.9934	0.39926	1.08
1	1	1	1	2	5.1813	-5.447	6.0932	5.0226	3.4231	0.43304	1.09
1	1	1	1	2	5.2281	-5.4099	6.3976	5.7104	2.8555	0.50228	1.1
1	1	1	1	2	5.2818	-5.3785	6.8088	6.3994	2.2944	0.61213	1.11
1	1	1	1	2	5.3423	-5.3528	7.3017	7.0823	1.7424	0.76832	1.12
1	1	1	1	2	5.4098	-5.3327	7.8512	7.7524	1.2009	0.97528	1.13
1	1	1	1	2	5.484	-5.318	8.4366	8.405	0.66955	1.2341	1.14
1	1	1	1	2	5.5648	-5.3086	9.0426	9.0375	0.14624	1.5411	1.15
1	1	1	1	2	5.6521	-5.3046	9.6601	9.6498	-0.37244	1.888	1.16
